id,name
P_56d8c7d3dabfae2eee5c8b86,Method of Interfacing A Host Operating Through A Logical Address Space With A Direct File STorage Medium
P_53e9b8fcb7602d97044e21f0,Conversion of an Operating System Oriented Towards Transaction Processing from Two to Three Modes of Logical Address Space
P_53e9a3edb7602d9702d04ac6,Priority inheritance protocols: an approach to real-time synchronization
P_558a3feee4b0b32fcb35b2c0,Clone terminator: an authentication service for advanced mobile phone system
P_56d8d2d8dabfae2eeeb29c00,Advanced Mobile Phone System
P_53e9a3dbb7602d9702cf2274,Transmit Antenna Beamforming for the Advanced Mobile Phone System
P_53e99c6eb7602d970251e30f,Human factors evaluation of calling procedures for the advanced mobile phone system 
P_56d8391ddabfae2eee542b11,Transmitter chips for use in a dual-mode AMPS/CDMA chip set. 
P_53e9bb37b7602d9704777356,A survey of mobile phone sensing
P_53e9a562b7602d9702e86d48,Incremental capacity gains for high blocking sites using dynamic channel sharing
P_558bc98984ae6766fdef3806,A survey of mobile phone sensing
P_53e9b3e9b7602d9703ed8367,Upper and lower probabilities induced by a multi-valued mapping
P_53e99fd6b7602d97028b4d7d,micro-checker: software for identifying and correcting genotyping errors in microsatellite data
P_53e99fd6b7602d97028b4d7d,micro-checker: software for identifying and correcting genotyping errors in microsatellite data
P_56d87f96dabfae2eee5c89e5,Analysis and Design of Cryptographic Hash Functions
P_53e9ab69b7602d970350a08d,A secure address resolution protocol
P_56d8591bdabfae2eee408ec9,Enhanced mobility and address resolution in a wireless premises based network
P_56d88f17dabfae2eeed86c1f,Protocol selection and address resolution for programs running in heterogeneous networks
P_56d856d3dabfae2eee2ef08a,Address resolution protocol system and method in a virtual network
P_53e997aeb7602d9701f8e842,Model checking
P_53e997aeb7602d9701f8e843,Module Checking
P_53e997aeb7602d9701f8e843,Module Checking
P_53e9a7f1b7602d9703130fca,Formal Ontology and Information Systems
P_53e9a7e4b7602d9703125cd3,The Case Research Strategy in Studies of Information Systems.
P_53e9a80cb7602d97031516fd,Geographic Information Systems and Science
P_53e9ad05b7602d97036e4349,Qualitative research in information systems
P_53e9af0db7602d9703945c6c,Is Anyone Doing the Housework? Trends in the Gender Division of Household Labor
P_53e9ae9cb7602d97038c093a,Completeness theorems for non-cryptographic fault-tolerant distributed computation
P_53e9a64ab7602d9702f7be96,Animated Pedagogical Agents: Face-to-Face Interaction in Interactive Learning Environments
P_53e9b1bcb7602d9703c4ab1c,"Interactive Learning with a ""Society of Models"""
P_53e9b259b7602d9703cfa594,Effective dimensions of interactive learning on the World Wide Web
P_53e9bccbb7602d9704951a01,Ilastik: Interactive learning and segmentation toolkit.
P_53e9ba60b7602d970467f0e7,Help Seeking and Help Design in Interactive Learning Environments
P_53e9bab4b7602d97046e0e62,Designing for or designing with? Informant design for interactive learning environments
P_56d8a149dabfae2eee676955,Interactive learning system with pretest
P_53e9a95db7602d97032b3dea,Parallel and interactive learning processes within the basal ganglia: relevance for the understanding of addiction.
P_558a4137e4b0b32fcb35ba60,"Online, interactive learning of gestures for human/robot interfaces"
P_56d87288dabfae2eeeff8d70,System for packet filtering of data packets at a computer network interface
P_56d888a3dabfae2eeea2ff7a,System for signatureless transmission and reception of data packets between computer networks
P_56d86b72dabfae2eeec9f95d,Data packet header compression for unidirectional transmission
P_56d8cecbdabfae2eee92dce0,Method of transmitting data packets in a packet switched communications network
P_56d874cddabfae2eee10391a,Packet mapper for dynamic data packet prioritization
P_56d8a94edabfae2eeea6201c,Apparatus and method for correcting jitter in data packets
P_56d87a31dabfae2eee359715,Method and apparatus for switching data packets in a data network
P_56d89a7bdabfae2eee32c357,System and method for processing data packets
P_56d8a029dabfae2eee5eece3,Generic high bandwidth adapter having data packet memory configured in three level hierarchy for temporary storage of variable length data packets
P_56d8a25ddabfae2eee6efa1c,Method and apparatus for re-ordering data packets in a network environment
P_53e9b310b7602d9703dd909e,Texture Features for Browsing and Retrieval of Image Data
P_53e9b0e6b7602d9703b62cea,Self organizing neural networks for financial diagnosis
P_53e9b8f5b7602d97044d86ca,Neocognitron: a self organizing neural network model for a mechanism of pattern recognition unaffected by shift in position.
P_53e9b74ab7602d97042e7a68,Curvilinear component analysis: a self-organizing neural network for nonlinear mapping of data sets.
P_53e9b20cb7602d9703ca3b23,Early lexical development in a self-organizing neural network.
P_53e9abfdb7602d97035bbd5a,Implementation of self-organizing neural networks for visuo-motor control of an industrial robot
P_5582c9820cf2a81de2665064,Iris recognition using self-organizing neural network
P_557dc94f6fee0fe990ca4497,ARTMAP: supervised real-time learning and classification of nonstationary data by a self-organizing neural network
P_557ee040d19faf961d16d1fe,Self-organizing neural network as a fuzzy classifier
P_56d8c7e7dabfae2eee5d1ede,Self-Organizing Neural Networks for Visualisation and Classification
P_53e9a562b7602d9702e879ed,Design and Analysis of Practical Public-Key Encryption Schemes Secure against Adaptive Chosen Ciphertext Attack
P_53e9a326b7602d9702c30e03,QoS-aware middleware for Web services composition
P_53e9adf1b7602d97037fd9c3,Optimal aggregation algorithms for middleware
P_53e9adf1b7602d97037fd9c4,Optimal aggregation algorithms for middleware
P_53e99c30b7602d97024e04fa,A Middleware Infrastructure for Active Spaces
P_53e9b3e9b7602d9703ed4881,Middleware: a model for distributed system services
P_53e9b74bb7602d97042eb55a,Middleware: Middleware Challenges and Approaches for Wireless Sensor Networks
P_53e9b58db7602d97040d0806,RT-middleware: distributed component middleware for RT .
P_53e9b3f6b7602d9703ee4d89,A service-oriented middleware for building context-aware services
P_53e9b5a2b7602d97040e9034,The case for reflective middleware
P_53e9a52bb7602d9702e4bc3e,Amoeba: A Distributed Operating System for the 1990s
P_53e9b56cb7602d97040a706f,The LOCUS distributed operating system
P_53e9adaab7602d97037acbfc,Experiences with the Amoeba distributed operating system
P_53e9b239b7602d9703cd4d50,Distributed Operating Systems: The Logical Design
P_53e9b239b7602d9703cd4d51,Distributed operating systems - the logical design
P_53e997e3b7602d9701fd91a9,Group communication in the Amoeba distributed operating system
P_53e99ea0b7602d970276bfc2,The Design of a Capability-Based Distributed Operating System
P_5a9cb66717c44a376ffb8636,Hyperledger Fabric: A Distributed Operating System for Permissioned Blockchains.
P_53e999ffb7602d970224921d,CHORUS Distributed Operating System
P_53e9b5a2b7602d97040e9dde,The Clouds Distributed Operating System
P_55503e3345ce0a409eb288e2,Front Matter.
P_573695516e3b12023e47c036,Front Matter.
P_53e9a8f8b7602d9703246814,Cell Migration: Integrating Signals from Front to Back
P_53e99b4ab7602d97023eb87f,Front-End Factor Analysis for Speaker Verification
P_53e9a1fab7602d9702afc0de,On the meridional extent and fronts of the Antarctic Circumpolar Current
P_53e9a0adb7602d9702995838,"A front-tracking method for viscous, incompressible, multi-fluid flows"
P_56d92249dabfae2eeea50630,raxmlGUI: a graphical front-end for RAxML
P_53e9b51bb7602d970404d52e,Bang-Bang solution of nonlinear time-optimal control problems using a semi-exhaustivesearch
P_53e9ad63b7602d9703747775,The capacity of low-density parity-check codes under message-passing decoding
P_56d8144cdabfae2eee671436,Kernel Methods for Pattern Analysis
P_56d8144cdabfae2eee671436,Kernel Methods for Pattern Analysis
P_53e9b159b7602d9703bdcb9a,Kernel Methods for Pattern Analysis
P_53e9b159b7602d9703bdcb9a,Kernel Methods for Pattern Analysis
P_53e9a5c5b7602d9702eed02d,Advances in kernel methods: support vector learning
P_53e9a5c5b7602d9702eed02f,Advances in Kernel Methods -- Support Vector Learning
P_53e9a3fbb7602d9702d119c5,A kernel method for multi-labelled classification
P_53e9b159b7602d9703bdd1e4,KERNEL METHODS IN MACHINE LEARNING1
P_53e9b159b7602d9703bdcb79,Kernel methods for relation extraction
P_5a79ad340a3ac53e09baab8f,A Kernel Method for the Two-Sample-Problem
P_53e9a42bb7602d9702d45e17,kernlab - An S4 Package for Kernel Methods in R
P_53e9b159b7602d9703bdd09d,Kernel Methods in Computational Biology
P_53e9983db7602d970206315a,Object oriented methods
P_53e9aee4b7602d97039132b4,Object-oriented methods: a foundation
P_53e9b6abb7602d970422b0b6,"Characterising spectral, spatial and morphometric properties of landslides for semi-automatic detection using object-oriented methods"
P_56d8856edabfae2eee8987fa,Object-oriented method and apparatus for information delivery
P_56d84b7cdabfae2eeed98482,Object-oriented methods : principles & practice
P_53e9a4aab7602d9702dc7ffe,Object-Oriented Methods: A Foundation-UML Edition
P_53e9aee4b7602d97039130c3,Object-oriented methods: pragmatic considerations
P_53e9ad12b7602d97036f4160,Object-Oriented Methods: Principles and Practice
P_53e9aee4b7602d9703912ae7,Object oriented methods 
P_56d88fc8dabfae2eeeddd342,Object oriented method of structuring a software step program
P_53e9a0f3b7602d97029dbc4b,Self-efficacy: toward a unifying theory of behavioral change
P_56d871a0dabfae2eeef971cc,"First in, First out? The Effects of Network Externalities on Pioneer Survival"
P_53e9a7bab7602d97030f61f3,"First in, First out? The Effects of Network Externalities on Pioneer Suwival"
P_53e9ad42b7602d9703723ab6,"First in, first out: Word learning age and spoken word frequency as predictors of word familiarity and word naming latency"
P_56d8439ddabfae2eee9c6038,"Multiplexed first-in, first-out queues"
P_56d855e6dabfae2eee27f9df,"First-in, first-out  memory configuration for queue storage"
P_56d87d05dabfae2eee499a5c,"Programmable depth first-in, first-out memory"
P_56d85c97dabfae2eee5b28d3,Programmable logic array integrated circuit incorporating a first-in first-out memory
P_56d8c392dabfae2eee3aca93,"First-in, first-out  buffer"
P_56d847efdabfae2eeebd33fa,"First-in, first-out memory system"
P_56d89141dabfae2eeee9e3db,Automatic call director first in first out accessory
P_53e9984bb7602d970207f8d9,Universal retrieval trees
P_599c7a34601a182cd269b698,A Novel Approach for Retrieving Tree Leaf Area from Ground-Based LiDAR.
P_56d87f18dabfae2eee58a2e5,Well System With an Independently Retrievable Tree
P_56d851c7dabfae2eee08df24,SUBSEA ROV RETRIEVABLE TREE CAP
P_53e99bc6b7602d970246f4c8,The Dynamic Retrieval Tree Menu Based on Dojo
P_56d875b5dabfae2eee168fbc,A Component Retrieval Tree Matching Algorithm Based on a Faceted Classification Scheme
P_56d8fa3bdabfae2eeeae2947,"Terrestrial Laser Scanning as an Effective Tool to Retrieve Tree Level Height, Crown Width, and Stem Diameter"
P_53e9b18fb7602d9703c1c0a3,YAWL: yet another workflow language
P_53e9bc8eb7602d970490b69d,Research electronic data capture -A metadata-driven methodology and workflow process for providing translational research informatics support
P_53e9bc8eb7602d970490b69d,Research electronic data capture -A metadata-driven methodology and workflow process for providing translational research informatics support
P_53e9ad2cb7602d970370cca3,Production workflow: concepts and techniques
P_53e9a704b7602d97030358e5,Workflows for e-Science: Scientific Workflows for Grids
P_56d893e8dabfae2eeefe8b62,PERSONAL AREA NETWORK DATA ENCAPSULATION IN WLAN COMMUNICATIONS
P_56d8c376dabfae2eee39ea1e,Telemedicine system using voice video and data encapsulation and de-encapsulation for communicating medical information between central monitoring stations and remote patient monitoring stations
P_53e9ab78b7602d970351e664,Data encapsulation in software components
P_56d876bddabfae2eee1dcbb5,Variable length data encapsulation and encoding
P_56d85079dabfae2eeefeb950,System and method for storing and retrieving XML data encapsulated as an object in a database store
P_56d87dcadabfae2eee4edc18,IP data encapsulation and insertion in a transport multiplexer
P_53e9b8bab7602d9704498d61,Data Encapsulation and Modularity: Three Views of Inheritance
P_56d8a01edabfae2eee5e8c5f,System and method for using data encapsulation in a virtual network
P_5736962f6e3b12023e53da79,"Data abstraction, data encapsulation and object-oriented programming"
P_56d8c76edabfae2eee595c12,Switch transferring data using data encapsulation and decapsulation
P_53e99d8eb7602d970264b6c1,Photorealistic Scene Reconstruction by Voxel Coloring
P_53e9b532b7602d970406a16e,Beyond mind-reading: multi-voxel pattern analysis of fMRI data
P_53e99ed9b7602d97027a7364,Regional deficits in brain volume in schizophrenia: a meta-analysis of voxel-based morphometry studies.
P_53e9a2fab7602d9702c05f32,A comparison between voxel-based cortical thickness and voxel-based morphometry in normal aging.
P_53e99e72b7602d97027393e3,“Voxel-Based Morphometry” Should Not Be Used with Imperfectly Registered Images
P_55aae37965ce2a9b9e15ff41,Voxelated liquid crystal elastomers
P_55a441d4612ca648688e6257,A voxel-based morphometry study of semantic dementia: relationship between temporal lobe atrophy and semantic memory.
P_53e9a1e1b7602d9702ade357,The image of time: a voxel-wise meta-analysis.
P_53e99db8b7602d9702677f0c,A Fast Voxel Traversal Algorithm for Ray Tracing
P_53e9b565b7602d970409e761,"Global, Voxel and Cluster Tests, by Theory and Permutation, for a Difference Between Two Groups of Structural MR Images of the Brain."
P_53e99821b7602d9702040a6a,Sizing router buffers
P_53e99838b7602d9702061ac3,Opening up Closings
P_56d850f6dabfae2eee025721,Method and apparatus to determine user identity and limit access to a communications network
P_56d8c748dabfae2eee58289e,Digitally certifying a user identity and a computer system in combination
P_56d89a11dabfae2eee2f6cca,Handling of user identity
P_56d8bc0adabfae2eee36fa49,Camera with user identity data
P_56d849c4dabfae2eeecb7c56,Single system user identity
P_56d8d4a5dabfae2eeec13ec6,User identity authentication system and user identity authentication method and mobile telephonic device
P_53e9a1eeb7602d9702af102f,User identity verification via mouse dynamics
P_56d88080dabfae2eee63df05,Method for user identity protection
P_56d8d134dabfae2eeea58868,Changing user identities without closing applications
P_56d87103dabfae2eeef4c2b6,Over the air locking of user identity modules for mobile telephones
P_53e9b66cb7602d97041d14c7,One Pile Nim with Arbitrary Move Function
P_53e9a6edb7602d97030226b5,Effect of early rehabilitation on the moving function and shoulder-hand syndrome after stroke
P_56d8b6c3dabfae2eee0e7ddc,Governing cities on the move : functional and management perspectives on transformations of European urban infrastructures
P_56d892abdabfae2eeef4b8d8,Tool holding apparatus having cutting edge moving function
P_53e9a15bb7602d9702a4f6cc,Theory Glue of Reinforced Concrete Knot Slippery Move Function
P_56d84a8adabfae2eeed1ff64,Digital broadcasting contents move function
P_5c7570c6f56def9798722604,Nonlinear vibrations of moving functionally graded plates containing porosities and contacting with liquid: internal resonance
P_56d8cbccdabfae2eee7b5c0d,Image scanner with automatic moving function and automatic sheet feeding function
P_5c755d08f56def9798a48423,Improved random moved function based AFSA
P_56d87434dabfae2eee0be495,A corpus study of move functions in collection letters
P_53e99d58b7602d9702613a04,Electric Field Effect in Atomically Thin Carbon Films
P_573695d66e3b12023e4ed8a6,General atomic and molecular electronic structure system
P_53e9ab14b7602d970349ba12,Atomic Decomposition by Basis Pursuit.
P_53e99ad7b7602d9702359ad5,Two-dimensional atomic crystals
P_53e99a56b7602d97022bbb2c,Atom transfer radical polymerization.
P_55a66b6865ce054aad672106,All-atom empirical potential for molecular modeling and dynamics studies of proteins.
P_56d89353dabfae2eeefa0425,Density Functional Theory of Atoms and Molecules
P_53e99eaeb7602d970277782f,A new polynomial-time algorithm for linear programming
P_53e9b9d4b7602d97045cf22a,POLYNOMIAL-TIME ALGORITHMS FOR PRIME FACTORIZATION AND DISCRETE LOGARITHMS ON A QUANTUM COMPUTER
P_56d86abfdabfae2eeec503e9,Method of determining path maximum transmission unit
P_56d868a1dabfae2eeeb49f89,Systems and methods for adjusting the maximum transmission unit for encrypted communications
P_56d88051dabfae2eee6278da,DISCOVERING PATH MAXIMUM TRANSMISSION UNIT SIZE
P_56d881d6dabfae2eee6de9aa,Method and apparatus for discovering path maximum transmission unit 
P_56d89fa9dabfae2eee5b0913,Maximum transmission unit tuning mechanism for a real-time transport protocol stream
P_56d88c01dabfae2eeebefa10,Mechanisms for Discovering Path Maximum Transmission Unit
P_56d8bbbfdabfae2eee34cc9f,Systems and methods for adjusting the maximum transmission unit by an intermediary device
P_56d8775ddabfae2eee22461b,Router and method for controlling maximum transmission unit of external network interface
P_56d89165dabfae2eeeeaf053,Method and apparatus for changing path maximum transmission unit on dynamic IP network
P_56d8b2c4dabfae2eeeef49b5,Throughput Optimization on Wireless Networks by Increasing the Maximum Transmission Unit
P_53e9a3e1b7602d9702cf3ede,Middleware to support sensor network applications
P_53e9b84ab7602d970440ec0f,"CHARMM: A program for macromolecular energy, minimization, and dynamics calculations"
P_53e99809b7602d970201f862,Computational systems biology.
P_53e99976b7602d97021baa1a,The systems biology markup language : a medium for representation and exchange of biochemical network models.
P_53e9bb61b7602d97047a22a0,Common risk factors in the returns on stocks and bonds
P_56d8a2aedabfae2eee71783b,Global Burden of Disease and Risk Factors
P_53e9b56cb7602d97040a8a70,Revised NEO Personality Inventory  and NEO-Five-Factor Inventory  Professional Ma
P_53e99a43b7602d97022a35f8,Apoptosis by death factor.
P_53e9ab38b7602d97034c8ff4,A modified particle swarm optimizer
P_53e9bd0bb7602d97049933b7,A Characterization of Superlinear Convergence and its Application to Quasi-Newton Methods
P_53e9bd0bb7602d97049933b7,A Characterization of Superlinear Convergence and its Application to Quasi-Newton Methods
P_53e9b917b7602d97044feaf0,On the Local and Superlinear Convergence of Quasi-Newton Methods
P_53e9bd0bb7602d97049933b8,A characterization of superlinear convergence and its application to quasi-Newton methods
P_56d864dadabfae2eee9881fd,Software interrupt mechanism
P_56d864dadabfae2eee9881fd,Software interrupt mechanism
P_56d8d238dabfae2eeead7875,Method and apparatus for patching problematic instructions in a microprocessor using software interrupts
P_53e99bdcb7602d9702484639,Support for Software Interrupts in Log-Based Rollback-Recovery
P_56d875a2dabfae2eee160db3,System and method for handling software interrupts with argument passing
P_56d8a6f0dabfae2eee9366d2,Software interrupt generator for computer bus interface
P_56d8c82ddabfae2eee5f4b55,Latency Sensitive Software Interrupt and Thread Scheduling
P_53e9ae89b7602d97038a6f7d,Procedural events as software interrupts.
P_56d86d32dabfae2eeed7acdd,CHAPTER 6 - Software Interrupts
P_53e9a698b7602d9702fcb2b7,Adding support for software interrupts in log-based rollback-recovery protocols
P_56d88b04dabfae2eeeb6b0a2,"7 - Real-time software, interrupts and exceptions"
P_56d88a73dabfae2eeeb20c63,Identifying and Quantifying Heterogeneity
P_56d88a73dabfae2eeeb20c63,Identifying and Quantifying Heterogeneity
P_56d85edbdabfae2eee6c269c,Multi-addressable register file
P_56d88c3ddabfae2eeec0e3af,Non-volatile memory device with erase address register
P_56d88d7bdabfae2eeecb4522,"Browser apparatus, address registering method, browser system and recording medium"
P_56d849b4dabfae2eeecaf4b1,System for selectively masking data in a branch address register and replacing the microinstruction address register by the masked data
P_56d8bbdddabfae2eee35a4f8,Unified virtual addressed register file
P_56d87eabdabfae2eee557d94,Disk controller memory address register
P_53e9be03b7602d9704ab490f,Optimal Live Range Merge for Address Register Allocation in Embedded Programs
P_56d84105dabfae2eee8857f1,"MULTIPLE PROTOCOL ADDRESS REGISTER METHOD, MULTIPLE PROTOCOL ADDRESS REGISTER SYSTEM, MULTIPLE PROTOCOL ADDRESS REGISTER SERVER, AND MULTIPLE PROTOCOL ADDRESS COMMUNICATION TERMINAL"
P_56d89668dabfae2eee12af02,Integrated circuit memory with common address register and decoder
P_53e9bd18b7602d97049a02be,Address register assignment for reducing code size
P_573698196e3b12023e6ed0e4,A Survey of General-Purpose Computation on Graphics Hardware
P_53e9aa61b7602d97033d6797,Computer arithmetic: algorithms and hardware designs
P_53e9bc79b7602d97048f532f,Brook for GPUs: stream computing on graphics hardware
P_56d86f53dabfae2eeee7beeb,Method and apparatus for updating a basic input/output system
P_56d86e74dabfae2eeee10260,EXTERNAL BASIC INPUT/OUTPUT SYSTEM DEVICE
P_56d89b51dabfae2eee393822,Computer system having BIOS -ROM  writing function
P_56d86ee1dabfae2eeee44a7c,Basic input output system selection device
P_56d8b4a5dabfae2eeefe2a4c,Computer having a display interface with two basic input/output systems
P_56d8c419dabfae2eee3f04c1,Method of allocating a basic input/output system to a shadow memory
P_56d8a3bbdabfae2eee7a308f,Remotely providing basic input/output system to a client system
P_56d8b15ddabfae2eeee3fba2,Methods and apparatus to update a basic input/output system 
P_56d8814cdabfae2eee69d44d,Data processing apparatus of basic input/output system
P_56d87354dabfae2eee055c4e,Method in a basic input-output system  of detecting and configuring integrated device electronics  devices
P_56d8c672dabfae2eee517980,Item Response Theory
P_53e9b2ffb7602d9703dbe932,Applying Occam’s razor in modeling cognition: A Bayesian approach
P_53e9be0fb7602d9704ac7da3,α1-Adrenoceptor classification: sharpening Occam's razor
P_53e9bc5bb7602d97048d298f,Negative symptoms in schizophrenia: avolition and Occam's razor.
P_53e9b289b7602d9703d319f5,Simplicity out of complexity in environmental modelling: Occam's razor revisited
P_53e9a711b7602d970304788e,THE MYTH OF OCCAM'S RAZOR
P_56d8309adabfae2eee1ffdde,Perspectives on halogen bonding and other σ-hole interactions: Lex parsimoniae 
P_53e9b8a8b7602d970447ee48,Occam's Razor in Metacompuation: the Notion of a Perfect Process Tree
P_53e9a130b7602d9702a1df43,Further experimental evidence against the utility of Occam's razor
P_53e99dbfb7602d970267e150,"Dissecting cosmic-ray electron-positron data with Occam's Razor: the
  role of known Pulsars"
P_53e9be3cb7602d9704af76b3,"Statistical inference, Occam's razor, and statistical mechanics on the space of probability distributions"
P_56d8a2eddabfae2eee737fe5,"FishBase 2000: Concepts, designs and data sources"
P_53e999bbb7602d97022030d5,Reconciling Schemas of Disparate Data Sources: A Machine-Learning Approach
P_53e9a3c0b7602d9702cd0f3e,Testing for Liquidity Constraints in Euler Equations with Complementary Data Sources
P_53e9b137b7602d9703bbbbdd,Optimizing Queries Across Diverse Data Sources
P_53e9b40eb7602d9703f006b9,Semantic integration of semistructured and structured data sources
P_53e9ace1b7602d97036bec6e,Querying distributed RDF data sources with SPARQL
P_53e9bc31b7602d970489fcdd,Quilt: An XML query language for heterogeneous data sources
P_53e9bc31b7602d970489fcdc,Quilt: An XML Query Language for Heterogeneous Data Sources
P_5b076eb4da5629516ce7468d,Global viewing of heterogeneous data sources
P_53e9afb3b7602d97039ff677,"Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources"
P_53e9aa80b7602d97033f914b,Statistical tests for associations between two directed acyclic graphs.
P_53e9a525b7602d9702e48db1,Reducing bias through directed acyclic graphs.
P_53e9b381b7602d9703e5fb13,A comparison of clustering heuristics for scheduling directed acyclic graphs on multiprocessors
P_53e9b9cdb7602d97045c72f7,Estimating High-Dimensional Directed Acyclic Graphs with the PC-Algorithm
P_53e9b428b7602d9703f1f69d,Lowest common ancestors in trees and directed acyclic graphs
P_53e9a2f3b7602d9702bfbb5e,Performance and Reliability Analysis Using Directed Acyclic Graphs
P_53e9ac7bb7602d970364f259,Finding paths and deleting edges in directed acyclic graphs
P_53e99bcdb7602d9702475fce,Optimal reduction of two-terminal directed acyclic graphs
P_53e9b0ccb7602d9703b46e8f,On Counting Homomorphisms to Directed Acyclic Graphs
P_53e9b0ccb7602d9703b46e90,On counting homomorphisms to directed acyclic graphs
P_56d82af0dabfae2eeefc0bb1,Reproducing kernel particle methods
P_56d8dfe0dabfae2eee0b2b05,Trace element discrimination diagrams for the tectonic interpretation of granitic rocks
P_56d91cd2dabfae2eee851314,Applied Probability and Queues.
P_53e9a1c9b7602d9702ac573a,Constraint Propagation Algorithms for Temporal Reasoning.
P_53e9a594b7602d9702ebdd0d,Constraint propagation algorithms for temporal reasoning: a revised report
P_53e9ac55b7602d9703628b37,Constraint propagation with interval labels
P_53e997a2b7602d9701f75da9,Constraint Propagation
P_53e9aaa9b7602d9703426448,Model-based image analysis of human motion using constraint propagation
P_53e9b5afb7602d97040f7d58,The essence of constraint propagation
P_53e9992ab7602d970216523c,Refining the Basic Constraint Propagation Algorithm
P_53e99c37b7602d97024e83fc,A Constraint Propagation Approach to Probabilistic Reasoning
P_53e9b4f5b7602d9704021b9f,Structural disambiguation with constraint propagation
P_53e9b152b7602d9703bd6053,Local search with constraint propagation and conflict-based heuristics
P_53e9a5a8b7602d9702ed0ba3,Optimal decoding of linear codes for minimizing symbol error rate 
P_53e9ab13b7602d97034975de,Access control: Principles and practices
P_56d87773dabfae2eee22ccda,Common command interface
P_56d86814dabfae2eeeb04f5e,Command interface for memory devices
P_53e9af53b7602d9703997418,Graceful Interaction Through the COUSIN Command Interface
P_56d8b4cfdabfae2eeeff8012,Command interface to object-based architecture
P_56d909abdabfae2eee0e2e83,The RcmdrPlugin.survival Package: Extending the R Commander Interface to Survival Analysis
P_56d840f7dabfae2eee87fceb,Patent application for a computer motional command interface
P_56d8b230dabfae2eeeeaa94b,COMMAND INTERFACE SYSTEMS AND METHODS
P_53e99ae7b7602d9702371878,The MLwiN Command Interface
P_53e99885b7602d97020beec2,A Wireless Sensor Network and Incident Command Interface for Urban Firefighting
P_56d899e0dabfae2eee2def2d,Command interface between user commands and a memory device
P_53e9a667b7602d9702f953be,Stun - simple traversal of udp through network address translators
P_53e9b3f5b7602d9703ee3a3b,The IP Network Address Translator 
P_53e9a4b8b7602d9702dd9c2a,Peer-to-peer communication across network address translators
P_56d85f22dabfae2eee6e36d0,Security system for network address translation systems
P_53e9af75b7602d97039b789a,IP Network Address Translator  Terminology and Considerations
P_53e9bcb3b7602d970493316f,Traditional IP Network Address Translator 
P_558e0cfa0cf222bc17bc0196,Network Address Translation - Protocol Translation 
P_56d85c5fdabfae2eee598df0,Method and system for locating network services with distributed network address translation
P_56d8c824dabfae2eee5f0634,Method for network address translation
P_56d85fc0dabfae2eee72ec83,Method and protocol for distributed network address translation
P_53e99e31b7602d97026f61eb,A Hardware Abstraction Layer in Java
P_53e9a627b7602d9702f594c1,Introduction to Hardware Abstraction Layers for SoC
P_56d85d0bdabfae2eee5e83a2,Hardware abstraction layer  for a robot
P_555046ea45ce0a409eb62b66,Design and implementation of an OpenFlow hardware abstraction layer
P_56d8bc06dabfae2eee36df42,Sensor and actuator abstraction and aggregation in a hardware abstraction layer for a robot
P_56d87d62dabfae2eee4c158a,HARDWARE ABSTRACTION LAYER FOR NON-OPENFLOW CAPABLE DEVICES
P_53e9ab82b7602d970352faac,Principle and Implementation of Hardware Abstraction Layer Based on EMC2
P_56d8a708dabfae2eee94248e,Time and activity tracker with hardware abstraction layer
P_53e9a657b7602d9702f862f6,Building Fast and Accurate SW Simulation Models Based on Hardware Abstraction Layer and Simulation Environment Abstraction Layer
P_53e9a9a9b7602d97033038ea,HARDWARE ABSTRACTION LAYER IN OASIS
P_53e99cf5b7602d97025ac116,An integrative model of organizational trust
P_56d85245dabfae2eee0cd118,Services marketing : integrating customer focus across the firm
P_56d8a3aedabfae2eee79c085,Services marketing : integrating customer focus across the firm
P_53e9a12ab7602d9702a1c71a,AN INTEGRATIVE THEORY OF PREFRONTAL CORTEX FUNCTION
P_53e997f8b7602d970200157c,Integrals and Series
P_53e9a3b3b7602d9702cc47cd,Perfect Equilibrium in a Bargaining Model
P_56d84974dabfae2eeec8c546,Archaeology of knowledge
P_53e9a472b7602d9702d90873,Dual Averaging for Distributed Optimization: Convergence Analysis and Network Scaling.
P_53e9be2eb7602d9704ae833a,"Dynamical properties of fractal networks: Scaling, numerical simulations, and physical realizations"
P_53e9ae2eb7602d9703844b6b,Does Wireless Sensor Network Scale? A Measurement Study on GreenOrbs
P_5488e4dc45ce147a86e49ceb,Does wireless sensor network scale? A measurement study on green orbs
P_558dd61c15f38090e2f40f5c,Astroglial networks scale synaptic activity and plasticity.
P_558c1653e4b00c3c48e02724,Dual Averaging for Distributed Optimization: Convergence Analysis and Network Scaling
P_53e9b931b7602d970451f59f,Generalised similarity analysis and pathfinder network scaling
P_5843778eac44360f1084434b,Do LoRa Low-Power Wide-Area Networks Scale?
P_53e9ad2db7602d970370f694,Network scaling effects in graph analytic studies of human resting-state fMRI data
P_53e99afeb7602d970238e1fc,Reinforcement Learning: An Introduction
P_53e99afeb7602d970238e18a,Reinforcement learning: a survey
P_55a6bae665ce054aad73115b,Human-level control through deep reinforcement learning.
P_5b076eb4da5629516ce73cc3,Human-level control through deep reinforcement learning
P_5b076eb4da5629516ce73751,Human-level control through deep reinforcement learning
P_5b076eb4da5629516ce7376e,Human-level control through deep reinforcement learning
P_5736960a6e3b12023e51d64d,Asynchronous Methods for Deep Reinforcement Learning.
